"","Site_Name","Date","spec_Site_Name","Latitude","Longitude","State Name","Aluminum PM2.5 LC","Calcium PM2.5 LC","EC CSN_Rev Unadjusted PM2.5 LC TOR","EC PM2.5 LC TOR","Iron PM2.5 LC","OC PM2.5 LC TOR","Silicon PM2.5 LC","Sulfate PM2.5 LC","Titanium PM2.5 LC","Total Nitrate PM2.5 LC","Dust","Day_of_Year_mean","AOD_Coincident_Input[440nm]_mean","AOD_Coincident_Input[675nm]_mean","AOD_Coincident_Input[870nm]_mean","AOD_Coincident_Input[1020nm]_mean","Angstrom_Exponent_440-870nm_from_Coincident_Input_AOD_mean","AOD_Extinction-Total[440nm]_mean","AOD_Extinction-Total[675nm]_mean","AOD_Extinction-Total[870nm]_mean","AOD_Extinction-Total[1020nm]_mean","AOD_Extinction-Fine[440nm]_mean","AOD_Extinction-Fine[675nm]_mean","AOD_Extinction-Fine[870nm]_mean","AOD_Extinction-Fine[1020nm]_mean","AOD_Extinction-Coarse[440nm]_mean","AOD_Extinction-Coarse[675nm]_mean","AOD_Extinction-Coarse[870nm]_mean","AOD_Extinction-Coarse[1020nm]_mean","Extinction_Angstrom_Exponent_440-870nm-Total_mean","Single_Scattering_Albedo[440nm]_mean","Single_Scattering_Albedo[675nm]_mean","Single_Scattering_Albedo[870nm]_mean","Single_Scattering_Albedo[1020nm]_mean","Absorption_AOD[440nm]_mean","Absorption_AOD[675nm]_mean","Absorption_AOD[870nm]_mean","Absorption_AOD[1020nm]_mean","Absorption_Angstrom_Exponent_440-870nm_mean","Refractive_Index-Real_Part[440nm]_mean","Refractive_Index-Real_Part[675nm]_mean","Refractive_Index-Real_Part[870nm]_mean","Refractive_Index-Real_Part[1020nm]_mean","Refractive_Index-Imaginary_Part[440nm]_mean","Refractive_Index-Imaginary_Part[675nm]_mean","Refractive_Index-Imaginary_Part[870nm]_mean","Refractive_Index-Imaginary_Part[1020nm]_mean","Asymmetry_Factor-Total[440nm]_mean","Asymmetry_Factor-Total[675nm]_mean","Asymmetry_Factor-Total[870nm]_mean","Asymmetry_Factor-Total[1020nm]_mean","Asymmetry_Factor-Fine[440nm]_mean","Asymmetry_Factor-Fine[675nm]_mean","Asymmetry_Factor-Fine[870nm]_mean","Asymmetry_Factor-Fine[1020nm]_mean","Asymmetry_Factor-Coarse[440nm]_mean","Asymmetry_Factor-Coarse[675nm]_mean","Asymmetry_Factor-Coarse[870nm]_mean","Asymmetry_Factor-Coarse[1020nm]_mean","Elevation(m)_mean","Longitude(Degrees)_mean","Latitude(Degrees)_mean","Coincident_AOD440nm_mean","Solar_Zenith_Angle_for_Measurement_Start(Degrees)_mean","Std-C_mean","VMR-C_mean","REff-C_mean","VolC-C_mean","Std-F_mean","VMR-F_mean","REff-F_mean","VolC-F_mean","Std-T_mean","VolC-T_mean","REff-T_mean","VMR-T_mean","Sphericity_Factor(%)_mean","N","flag"
"271","BONDVILLE",2011-08-16,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0.0182,0.1269,NA,0.42,0.0384,1.18,0.0409,1.5126,0.0014,0.3102,0.444372,228,0.1204295,0.053867,0.03451675,0.0290885,1.8463325,0.120475,0.055825,0.034775,0.0266,0.11505,0.050175,0.02885,0.020525,0.0054,0.005675,0.00595,0.006125,1.829215,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.6751615,0.577615,0.53467325,0.51933025,0.6641665,0.54970925,0.4792145,0.435245,1.02567075,0.88982475,0.84711775,0.826407,212,-88.371944,40.053333,0.1204295,64.74805975,0.64425,3.169,2.566,0.00825,0.4505,0.1515,0.138,0.0195,1.48575,0.0275,0.196,0.38975,-999,1529,3
"272","BONDVILLE",2011-08-19,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0.0403,0.0644,NA,0.64,0.0416,1.59,0.0869,5.1338,0.0026,0.6487,0.515729,231,0.226925,0.104037,0.0629876666666667,0.0488326666666667,1.87769866666667,0.226933333333333,0.1057,0.0640666666666667,0.0477333333333333,0.2149,0.0930333333333333,0.0507666666666667,0.0340666666666667,0.0120333333333333,0.0127666666666667,0.0133,0.0136666666666667,1.85394933333333,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.701626333333333,0.593671,0.538438666666667,0.516826,0.690954666666667,0.563144333333333,0.473408333333333,0.413145,0.927302333333333,0.830041,0.792597666666667,0.776487,212,-88.371944,40.053333,0.226925,67.341071,0.626333333333333,3.10866666666667,2.54233333333333,0.0183333333333333,0.397333333333333,0.159333333333333,0.148,0.0373333333333333,1.47166666666667,0.0556666666666667,0.22,0.445666666666667,-999,1529,3
"273","BONDVILLE",2011-08-22,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0.0318,0.2265,NA,0.38,0.0356,1.15,0.1057,1.4095,0.0021,0.2113,0.792574,234,0.088663,0.040255,0.0265735,0.0244155,1.7820795,0.0887,0.0419,0.02785,0.02255,0.07785,0.0305,0.0159,0.01035,0.01085,0.0114,0.01195,0.0122,1.711131,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.6432595,0.5741655,0.5754355,0.594546,0.6098925,0.4896795,0.4280625,0.393827,0.9309205,0.821877,0.7848925,0.771572,212,-88.371944,40.053333,0.088663,65.975826,0.627,3.267,2.6535,0.016,0.4365,0.13,0.1195,0.0115,1.682,0.028,0.271,0.8595,-999,1529,3
"274","BONDVILLE",2011-08-25,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0.028,0.2248,NA,0.26,0.0303,1.55,0.1172,0.3929,0.0023,0.1486,0.79764,237,0.059780125,0.030020875,0.021994625,0.021425,1.489118625,0.0595,0.0314875,0.022725,0.019125,0.05035,0.0217375,0.0126,0.0088625,0.00915,0.0097375,0.010125,0.010275,1.425357875,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.681434625,0.62163025,0.607558,0.611649125,0.643022875,0.537409125,0.464503375,0.418337125,0.9535,0.842328875,0.812846875,0.8004345,212,-88.371944,40.053333,0.059780125,65.219191375,0.651625,3.192,2.53625,0.01225,0.430125,0.15175,0.139,0.005625,1.530125,0.01775,0.39925,1.21225,-999,1529,3
"275","BONDVILLE",2011-08-28,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0.014,0.0779,NA,0.24,0.0305,1.16,0.0399,0.4988,0.0013,0.1597,0.33346,240,0.08666675,0.038776,0.02475675,0.0219495,1.8482185,0.08685,0.040675,0.02565,0.01985,0.08105,0.03455,0.0192,0.0132,0.005775,0.00615,0.006475,0.00665,1.7939545,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.67495525,0.58969025,0.557109,0.55012375,0.6610595,0.55320475,0.48525025,0.442212,0.93498975,0.82916725,0.792443,0.77721075,212,-88.371944,40.053333,0.08666675,64.69566075,0.6555,2.80425,2.2595,0.00775,0.4545,0.15275,0.13925,0.01175,1.5145,0.01975,0.2215,0.48725,-999,1529,3
"276","BONDVILLE",2011-08-31,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0.048,0.0921,NA,0.42,0.0492,2.73,0.1286,3.841,0.0033,0.1922,0.701403,243,0.41907275,0.19129825,0.1214035,0.09664525,1.832915625,0.4203125,0.19195,0.123,0.096675,0.38145,0.150925,0.0805,0.0533625,0.0388625,0.0410125,0.0425125,0.0433125,1.818695,-374.0197875,-374.0256375,-374.0303125,-374.0333125,-374.6159775,-374.61960225,-374.6209105,-374.62147525,-373.904467875,-373.7618125,-373.757325,-373.753225,-373.75095,-374.623253875,-374.62337125,-374.623392,-374.62336425,0.693755875,0.60089175,0.5672245,0.564714125,0.672150375,0.5378285,0.443000125,0.38111025,0.951799625,0.8494105,0.807965,0.78973975,212,-88.371944,40.053333,0.41907275,65.240538375,0.566,3.146875,2.65325,0.060875,0.3835,0.15175,0.141125,0.0665,1.571,0.12725,0.27125,0.696,-999,1529,3
"277","BONDVILLE",2011-09-03,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0.0413,0.0668,NA,0.52,0.0503,3.01,0.1096,4.0711,0.0033,0.3148,0.600776,246,0.4922435,0.227632,0.133613,0.0985085,1.9083125,0.492975,0.2282,0.134875,0.0982,0.4704,0.2041,0.1096,0.072225,0.022575,0.0241,0.025275,0.025975,1.8967055,0.982275,0.9769,0.971,0.966675,0.00901675,0.0054395,0.00403325,0.00337,1.19016525,1.43535,1.442675,1.445125,1.4451,0.0023555,0.00228025,0.00227575,0.0022945,0.715038,0.61589025,0.54955875,0.51423875,0.70792425,0.59500375,0.4998255,0.42756775,0.9018745,0.8109235,0.777275,0.7638435,212,-88.371944,40.053333,0.4922435,64.68485875,0.63925,2.84825,2.317,0.031,0.366,0.17725,0.16575,0.059,1.4015,0.09,0.24375,0.4605,-999,1529,3
"278","BONDVILLE",2011-09-06,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0.0066,0.0491,NA,0.14,0.0217,0.49,0.0159,0.8982,4e-04,0.1577,0.187434,249,0.0553882,0.02793,0.0187222,0.0174248,1.6087686,0.05528,0.03004,0.0201,0.0153,0.05128,0.02578,0.01562,0.01072,0.00404,0.0043,0.00448,0.00462,1.4966898,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.7126328,0.6168528,0.5644224,0.5452706,0.6997818,0.5883434,0.5106282,0.4613736,0.9354336,0.824561,0.786169,0.7753098,212,-88.371944,40.053333,0.0553882,62.7035942,0.6938,3.1986,2.4808,0.006,0.4262,0.1792,0.1642,0.0068,1.4516,0.0122,0.278,0.6576,-999,1529,3
"279","BONDVILLE",2011-09-12,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0.0179,0.0353,NA,0.35,0.0222,1.52,0.021,4.3711,7e-04,0.513,0.204291,255,0.152824,0.07622725,0.05211725,0.04529725,1.5853475,0.1534,0.077175,0.053525,0.0443,0.133875,0.05665,0.03225,0.02265,0.0195,0.020525,0.02125,0.02165,1.55147925,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.704675,0.633998,0.603271,0.59469325,0.676383,0.56828275,0.4878945,0.435715,0.95784775,0.83583275,0.79060825,0.77063275,212,-88.371944,40.053333,0.152824,64.68771725,0.58875,2.95875,2.48575,0.02625,0.41925,0.16625,0.15275,0.01575,1.469,0.042,0.3855,1.05225,-999,1529,3
"280","BONDVILLE",2011-09-21,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0.0147,0.0537,NA,0.3,0.0209,0.9,0.0555,1.3999,8e-04,0.5188,0.310196,264,0.082411,0.04756,0.03628,0.035633,1.216027,0.083,0.0507,0.0396,0.0353,0.0589,0.0254,0.0135,0.0089,0.0242,0.0253,0.026,0.0264,1.096073,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.768163,0.719948,0.716601,0.725217,0.693804,0.591549,0.511673,0.455503,0.984155,0.858538,0.830745,0.823094,212,-88.371944,40.053333,0.082411,60.84666,0.511,3.512,3.055,0.04,0.418,0.175,0.16,0.007,1.18,0.047,0.826,2.243,-999,1529,3
"281","BONDVILLE",2011-09-30,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0.0141,0.0589,NA,0.07,0.011,0.54,0.0687,0.1963,9e-04,0.064,0.326456,273,0.078188,0.042932,0.032087,0.031782,1.320744,0.0793,0.047,0.0348,0.0292,0.0614,0.0283,0.0157,0.0098,0.0179,0.0186,0.0191,0.0194,1.213644,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.735255,0.660982,0.645206,0.659391,0.66782,0.539429,0.45411,0.40042,0.997868,0.85616,0.808761,0.795736,212,-88.371944,40.053333,0.078188,51.374026,0.526,4.134,3.526,0.034,0.396,0.155,0.144,0.008,1.368,0.041,0.663,2.261,-999,1529,3
"282","BONDVILLE",2011-10-03,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0.0726,0.4749,NA,0.62,0.0662,1.69,0.26,0.8207,0.0048,0.4545,1.750723,276,0.106734666666667,0.0639533333333333,0.0525316666666667,0.05181,1.06247233333333,0.106633333333333,0.0668333333333333,0.0546,0.0501333333333333,0.0703666666666667,0.0286666666666667,0.015,0.00993333333333333,0.0362666666666667,0.0382,0.0395333333333333,0.0402,0.999168666666667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.705800666666667,0.657799666666667,0.659661666666667,0.668512,0.613895,0.499341,0.425226333333333,0.378315333333333,0.909757333333333,0.779986666666667,0.751800666666667,0.743153333333333,212,-88.371944,40.053333,0.106734666666667,54.8770583333333,0.593333333333333,3.08766666666667,2.54933333333333,0.0496666666666667,0.406333333333333,0.138333333333333,0.128,0.00733333333333333,1.184,0.057,0.745666666666667,2.07766666666667,-999,1529,3
"283","BONDVILLE",2011-10-06,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0.053,0.1454,NA,0.7,0.0677,1.91,0.145,3.9703,0.0037,1.0387,0.885664,279,0.159504666666667,0.0767503333333333,0.053783,0.0487913333333333,1.623728,0.159833333333333,0.0809,0.0554666666666667,0.0455666666666667,0.138233333333333,0.0582333333333333,0.0319333333333333,0.0215666666666667,0.0216333333333333,0.0226666666666667,0.0235333333333333,0.024,1.57314733333333,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.664317333333333,0.598902333333333,0.592026333333333,0.60299,0.624497,0.514912666666667,0.452773666666667,0.417237666666667,0.998271333333333,0.854949333333333,0.811159,0.793358333333333,212,-88.371944,40.053333,0.159504666666667,55.8498786666667,0.609333333333333,3.28866666666667,2.69533333333333,0.0323333333333333,0.449,0.143666666666667,0.131,0.0156666666666667,1.538,0.048,0.372666666666667,1.21966666666667,-999,1529,3
"284","BONDVILLE",2011-10-09,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0.047,0.1544,NA,0.74,0.0635,2.78,0.15,3.2337,0.0041,0.7625,0.890196,282,0.135486,0.066803,0.045269,0.041069,1.618039,0.1373,0.0703,0.0467,0.0374,0.1194,0.0512,0.0268,0.0172,0.0179,0.0191,0.0198,0.0202,1.585296,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.664213,0.591253,0.576233,0.583801,0.627324,0.511953,0.433095,0.381256,0.957419,0.824539,0.78255,0.766149,212,-88.371944,40.053333,0.135486,54.275061,0.633,4.063,3.161,0.031,0.391,0.144,0.134,0.012,1.605,0.042,0.432,1.595,-999,1529,3
"285","BONDVILLE",2011-10-15,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0.0143,0.0662,NA,0.16,0.0188,0.77,0.0602,0.8103,6e-04,0.2054,0.335924,288,0.076581,0.0413245,0.032135,0.0320085,1.295405,0.0766,0.0444,0.0339,0.0299,0.05835,0.02525,0.0142,0.01,0.01825,0.01915,0.0197,0.0199,1.2076135,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.7350255,0.691227,0.6823125,0.681299,0.66424,0.565925,0.4851585,0.4297755,1.0309485,0.8865955,0.8482155,0.825833,212,-88.371944,40.053333,0.076581,60.282574,0.54,3.9805,3.3515,0.0335,0.3965,0.1685,0.156,0.006,1.229,0.0395,0.841,2.515,-999,1529,3
"286","BONDVILLE",2011-10-21,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0.0136,0.1208,NA,0.29,0.0307,0.83,0.0504,0.4567,0.0013,0.5904,0.429136,294,0.064446,0.031659,0.0226415,0.020937,1.554735,0.0647,0.03525,0.0235,0.0184,0.0578,0.028,0.0159,0.0106,0.0069,0.00725,0.0076,0.00785,1.484398,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.71599,0.66041,0.6299575,0.6210395,0.6934685,0.6194285,0.553431,0.50325,0.967217,0.845321,0.8088025,0.7961235,212,-88.371944,40.053333,0.064446,62.1160875,0.6325,3.4655,2.7775,0.011,0.4265,0.1955,0.1785,0.006,1.487,0.017,0.4485,1.238,-999,1529,3
"287","BONDVILLE",2011-12-29,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0.0172,0.0257,NA,0.26,0.0222,0.94,0.0364,0.4499,0.0015,0.9939,0.227001,363,0.0645358,0.0392118,0.0307978,0.0255188,1.0923532,0.06536,0.03962,0.03034,0.02516,0.05804,0.03198,0.02238,0.01708,0.00732,0.00768,0.00796,0.00808,1.1288782,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.715407,0.6804158,0.6540202,0.637694,0.6819634,0.625057,0.5607822,0.5109378,1.1359822,1.0142676,0.9745816,0.9402014,212,-88.371944,40.053333,0.0645358,68.7769784,0.6842,4.1166,3.1386,0.0138,0.4454,0.199,0.1804,0.0056,1.5014,0.0194,0.5336,1.6894,-999,1529,3
"288","BONDVILLE",2012-01-01,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0.0075,0.0103,NA,0.11,0.0063,0.44,0.0223,0.892,6e-04,0.7683,0.105226,1,0.079663,0.040189,0.029954,0.023558,1.454211,0.0807,0.0425,0.0281,0.0218,0.0788,0.0405,0.026,0.0197,0.0019,0.002,0.0021,0.0022,1.544785,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.731028,0.623461,0.551049,0.505831,0.725631,0.611102,0.524267,0.46283,1.118577,0.983266,0.94384,0.917092,212,-88.371944,40.053333,0.079663,63.028046,0.689,3.67,2.846,0.003,0.418,0.182,0.168,0.011,1.345,0.014,0.213,0.357,-999,1529,3
"289","BONDVILLE",2012-01-04,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0.0178,0.0696,NA,0.27,0.0256,1.04,0.0485,0.3414,0.0018,1.3748,0.338817,4,0.0936156,0.0550174,0.044062,0.036953,1.1220468,0.09476,0.0567,0.04312,0.03588,0.08154,0.04282,0.02874,0.02124,0.01322,0.01388,0.01436,0.01464,1.1615948,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.7108206,0.6710514,0.650719,0.6455682,0.6701862,0.6001534,0.537614,0.4938926,1.080639,0.9735776,0.9376022,0.908386,212,-88.371944,40.053333,0.0936156,66.9927404,0.6374,3.7034,2.9422,0.0216,0.4614,0.1858,0.1676,0.008,1.4532,0.0296,0.5344,1.653,-999,1529,3
"290","BONDVILLE",2012-01-10,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0.0171,0.0652,NA,0.63,0.0302,1.51,0.0369,0.588,0.0011,3.3131,0.310995,10,0.066794,0.038903875,0.03168175,0.02573375,1.117718125,0.0676125,0.0401125,0.0308375,0.0251125,0.0621125,0.034375,0.024975,0.019175,0.0055125,0.005725,0.005875,0.0059375,1.16485925,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.715045,0.65757775,0.622361,0.6040305,0.68357375,0.606480375,0.53667225,0.48680825,1.26536075,1.074966625,1.020980125,0.986669125,212,-88.371944,40.053333,0.066794,68.674545875,0.580625,4.232,3.514125,0.011875,0.4595,0.18725,0.169,0.006125,1.5415,0.018,0.450375,1.48175,-999,1529,3
"291","BONDVILLE",2012-02-12,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0.0138,0.0682,NA,0.11,0.0173,0.37,0.0317,0.4834,9e-04,0.6215,0.264071,43,0.072155,0.0468915714285714,0.0391182857142857,0.0312377142857143,0.910239142857143,0.0731571428571429,0.0472571428571429,0.0379,0.0315428571428571,0.0661428571428571,0.0398142857142857,0.0301714285714286,0.0236142857142857,0.007,0.00741428571428571,0.00772857142857143,0.00794285714285714,0.971912,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.703043428571429,0.672155714285714,0.642803142857143,0.629049571428571,0.681418857142857,0.634390428571429,0.577925142857143,0.538389142857143,1.02830071428571,0.959993285714286,0.933852428571429,0.912173285714286,212,-88.371944,40.053333,0.072155,63.6094734285714,0.724857142857143,3.00357142857143,2.26542857142857,0.00842857142857143,0.521,0.203857142857143,0.178285714285714,0.00728571428571429,1.43928571428571,0.0155714285714286,0.357,0.879142857142857,-999,1529,3
"292","BONDVILLE",2012-02-18,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0.0084,0.0155,NA,0.22,0.0189,0.83,0.009,1.5841,8e-04,3.1231,0.113445,49,0.172970666666667,0.0897563333333333,0.0622763333333333,0.0468446666666667,1.50731466666667,0.173133333333333,0.0915,0.0607333333333333,0.0455333333333333,0.166533333333333,0.0842333333333333,0.0530333333333333,0.0375666666666667,0.00666666666666667,0.00723333333333333,0.0077,0.00796666666666667,1.53652133333333,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.746266,0.658644666666667,0.596399,0.560632666666667,0.739700333333333,0.642978333333333,0.561403,0.499635666666667,1.004576,0.900253333333333,0.876276666666667,0.863451333333333,212,-88.371944,40.053333,0.172970666666667,70.203202,0.768333333333333,3.266,2.37566666666667,0.009,0.404,0.200333333333333,0.184666666666667,0.0216666666666667,1.36933333333333,0.0313333333333333,0.255666666666667,0.472666666666667,-999,1529,3
"293","BONDVILLE",2012-02-27,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0.0189,0.0556,NA,0.22,0.0206,0.91,0.041,1.1686,0.0011,1.478,0.286284,58,0.134938,0.0902685,0.0777856666666667,0.0679171666666667,0.849147333333333,0.137033333333333,0.0907,0.07525,0.0684833333333333,0.0967333333333333,0.04695,0.0290833333333333,0.0212166666666667,0.0402666666666667,0.0437666666666667,0.0461833333333333,0.0472666666666667,0.911984,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.684938333333333,0.665023666666667,0.677761,0.688179166666667,0.631665,0.556983833333333,0.504687,0.467747666666667,0.850520666666667,0.8097005,0.807950833333333,0.799467833333333,212,-88.371944,40.053333,0.134938,61.264399,0.681,1.90116666666667,1.528,0.0311666666666667,0.489166666666667,0.156,0.139333333333333,0.00983333333333333,1.24666666666667,0.041,0.446,1.02916666666667,-999,1529,3
"294","BONDVILLE",2012-03-01,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0.0111,0.0157,NA,0.17,0.0128,0.75,0.0187,1.9801,6e-04,1.8639,0.128714,61,0.22409475,0.1649355,0.144626,0.13118275,0.65113375,0.2259,0.1653,0.14375,0.133725,0.128725,0.060575,0.035125,0.02345,0.097175,0.104775,0.108625,0.1103,0.671114,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.731096,0.7025325,0.71010875,0.722476,0.64397625,0.5669315,0.51757775,0.48185025,0.863265,0.78690175,0.77673025,0.77596375,212,-88.371944,40.053333,0.22409475,66.25809325,0.6085,2.16925,1.79625,0.0885,0.5375,0.142,0.1245,0.01875,1.1915,0.10675,0.53775,1.353,-999,1529,3
"295","BONDVILLE",2012-03-07,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0.0401,0.0412,NA,0.53,0.0347,2.32,0.092,1.3145,0.0033,0.3422,0.474832,67,0.216462,0.131754,0.11296,0.101076,0.977073,0.2186,0.1341,0.1114,0.1009,0.1581,0.068,0.0421,0.03,0.0605,0.0661,0.0693,0.0709,1.006389,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.671859,0.64563,0.656139,0.669638,0.604962,0.508775,0.456724,0.428166,0.879631,0.805652,0.791663,0.77975,212,-88.371944,40.053333,0.216462,60.5079,0.745,2.915,2.158,0.07,0.474,0.132,0.12,0.021,1.468,0.091,0.445,1.447,-999,1529,3
"296","BONDVILLE",2012-03-10,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0.0299,0.0254,NA,0.36,0.0373,0.99,0.0404,0.915,0.0019,1.2787,0.30173,70,0.0695145,0.042283,0.036105,0.030696,0.9842975,0.0703,0.0431,0.03525,0.03065,0.05705,0.0283,0.0198,0.01485,0.0133,0.01475,0.01545,0.0158,1.028301,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.6694795,0.6517355,0.6474555,0.656252,0.634141,0.5790335,0.525095,0.4867555,0.862608,0.8248275,0.826366,0.8202955,212,-88.371944,40.053333,0.0695145,73.321259,0.8775,2.7605,1.8465,0.0135,0.501,0.162,0.143,0.006,1.508,0.0195,0.3995,1.1775,-999,1529,3
"297","BONDVILLE",2012-03-13,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0.0638,0.0451,NA,0.4,0.0633,1.25,0.1316,1.6091,0.004,1.1259,0.702503,73,0.177356166666667,0.106223,0.084687,0.0721168333333333,1.09500783333333,0.179183333333333,0.107783333333333,0.0837833333333333,0.0722333333333333,0.14325,0.0683166666666667,0.0422833333333333,0.0297833333333333,0.0359333333333333,0.0394833333333333,0.0415166666666667,0.04245,1.1222645,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.6936435,0.659535833333333,0.654274166666667,0.660494166666667,0.657840166666667,0.585177,0.524339666666667,0.480916,0.862538833333333,0.805330666666667,0.800531166666667,0.794196166666667,212,-88.371944,40.053333,0.177356166666667,61.9392783333333,0.812166666666667,2.54283333333333,1.82233333333333,0.0343333333333333,0.464166666666667,0.1725,0.155,0.0146666666666667,1.41633333333333,0.049,0.4355,1.1565,-999,1529,3
"298","BONDVILLE",2012-03-16,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0.024,0.0203,NA,0.26,0.0253,0.96,0.0401,1.2114,0.0015,0.7381,0.249874,76,0.140074,0.0802952,0.0645792,0.055611,1.1581786,0.14184,0.08288,0.06382,0.05402,0.11614,0.05472,0.03424,0.02388,0.0257,0.0282,0.0296,0.03014,1.185201,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.6982126,0.6512516,0.6382882,0.6471744,0.6578464,0.5681852,0.4965496,0.4470422,0.9282304,0.8447982,0.8271386,0.818721,212,-88.371944,40.053333,0.140074,63.2704382,0.8006,3.613,2.4858,0.0348,0.43,0.1634,0.149,0.0124,1.5366,0.0476,0.485,1.603,-999,1529,3
"299","BONDVILLE",2012-05-09,"ISWS CLIMATE STATION",40.05278,-88.37251,"Illinois",0.0271,0.0648,NA,0.14,0.0293,0.44,0.0544,0.9429,0.002,0.2929,0.375486,130,0.064648,0.033562,0.021789,0.014223,1.591134,0.0647,0.0341,0.0214,0.0167,0.0593,0.0283,0.0151,0.0102,0.0054,0.0058,0.0063,0.0065,1.612228,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.66691,0.649683,0.635382,0.628414,0.653922,0.628704,0.587259,0.547359,0.845944,0.767468,0.760199,0.760887,212,-88.371944,40.053333,0.064648,70.025969,0.703,2.191,1.742,0.005,0.496,0.201,0.178,0.006,1.337,0.011,0.31,0.625,-999,1529,3
