Site_Name,Date,EPA_Site_Name,PM25,Day_of_Year,Day_of_Year(Fraction),AOD_Coincident_Input[440nm],AOD_Coincident_Input[675nm],AOD_Coincident_Input[870nm],AOD_Coincident_Input[1020nm],Angstrom_Exponent_440-870nm_from_Coincident_Input_AOD,AOD_Extinction-Total[440nm],AOD_Extinction-Total[675nm],AOD_Extinction-Total[870nm],AOD_Extinction-Total[1020nm],AOD_Extinction-Fine[440nm],AOD_Extinction-Fine[675nm],AOD_Extinction-Fine[870nm],AOD_Extinction-Fine[1020nm],AOD_Extinction-Coarse[440nm],AOD_Extinction-Coarse[675nm],AOD_Extinction-Coarse[870nm],AOD_Extinction-Coarse[1020nm],Extinction_Angstrom_Exponent_440-870nm-Total,Single_Scattering_Albedo[440nm],Single_Scattering_Albedo[675nm],Single_Scattering_Albedo[870nm],Single_Scattering_Albedo[1020nm],Absorption_AOD[440nm],Absorption_AOD[675nm],Absorption_AOD[870nm],Absorption_AOD[1020nm],Absorption_Angstrom_Exponent_440-870nm,Refractive_Index-Real_Part[440nm],Refractive_Index-Real_Part[675nm],Refractive_Index-Real_Part[870nm],Refractive_Index-Real_Part[1020nm],Refractive_Index-Imaginary_Part[440nm],Refractive_Index-Imaginary_Part[675nm],Refractive_Index-Imaginary_Part[870nm],Refractive_Index-Imaginary_Part[1020nm],Asymmetry_Factor-Total[440nm],Asymmetry_Factor-Total[675nm],Asymmetry_Factor-Total[870nm],Asymmetry_Factor-Total[1020nm],Asymmetry_Factor-Fine[440nm],Asymmetry_Factor-Fine[675nm],Asymmetry_Factor-Fine[870nm],Asymmetry_Factor-Fine[1020nm],Asymmetry_Factor-Coarse[440nm],Asymmetry_Factor-Coarse[675nm],Asymmetry_Factor-Coarse[870nm],Asymmetry_Factor-Coarse[1020nm],Sphericity_Factor(%),VolC-T,REff-T,VMR-T,Std-T,VolC-F,REff-F,VMR-F,Std-F,VolC-C,REff-C,VMR-C,Std-C,Solar_Zenith_Angle_for_Measurement_Start(Degrees),Latitude(Degrees),Longitude(Degrees),Elevation(m),N,flag
Fresno_2,3/4/13,Fresno - Garland,6.9,63,63.85824433,0.164815333,0.112973,0.098018,0.089889667,0.771434,0.165233333,0.113266667,0.098433333,0.092766667,0.098166667,0.040066667,0.0223,0.015533333,0.067066667,0.073166667,0.076133333,0.077233333,0.769411667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.722768,0.705779333,0.709525667,0.718686,0.644276667,0.570082333,0.515677,0.477488667,0.853178667,0.782372667,0.767132333,0.76764,-999,0.068666667,0.445333333,1.071333333,1.204333333,0.015,0.123333333,0.140333333,0.528666667,0.054,1.602666667,1.877333333,0.564,60.73673467,36.78537,-119.77302,100,1202,3
Fresno_2,3/4/13,Fresno - Garland,10.428571,63,63.85824433,0.164815333,0.112973,0.098018,0.089889667,0.771434,0.165233333,0.113266667,0.098433333,0.092766667,0.098166667,0.040066667,0.0223,0.015533333,0.067066667,0.073166667,0.076133333,0.077233333,0.769411667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.722768,0.705779333,0.709525667,0.718686,0.644276667,0.570082333,0.515677,0.477488667,0.853178667,0.782372667,0.767132333,0.76764,-999,0.068666667,0.445333333,1.071333333,1.204333333,0.015,0.123333333,0.140333333,0.528666667,0.054,1.602666667,1.877333333,0.564,60.73673467,36.78537,-119.77302,100,1202,3
Fresno_2,3/4/13,Fresno - Garland,10.4,63,63.85824433,0.164815333,0.112973,0.098018,0.089889667,0.771434,0.165233333,0.113266667,0.098433333,0.092766667,0.098166667,0.040066667,0.0223,0.015533333,0.067066667,0.073166667,0.076133333,0.077233333,0.769411667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.722768,0.705779333,0.709525667,0.718686,0.644276667,0.570082333,0.515677,0.477488667,0.853178667,0.782372667,0.767132333,0.76764,-999,0.068666667,0.445333333,1.071333333,1.204333333,0.015,0.123333333,0.140333333,0.528666667,0.054,1.602666667,1.877333333,0.564,60.73673467,36.78537,-119.77302,100,1202,3
Fresno_2,3/5/13,Fresno - Garland,6.8,64,64.009213,0.166428,0.117183,0.10291,0.09442,0.715548,0.1674,0.1176,0.1028,0.0967,0.096,0.0396,0.0218,0.0148,0.0714,0.078,0.081,0.0819,0.725155,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.738579,0.72332,0.725391,0.734833,0.65165,0.585062,0.533226,0.495681,0.87825,0.797144,0.778373,0.778515,-999,0.073,0.506,1.202,1.176,0.014,0.128,0.146,0.54,0.059,1.654,1.97,0.594,70.868341,36.78537,-119.77302,100,1202,3
Fresno_2,3/5/13,Fresno - Garland,6.4,64,64.009213,0.166428,0.117183,0.10291,0.09442,0.715548,0.1674,0.1176,0.1028,0.0967,0.096,0.0396,0.0218,0.0148,0.0714,0.078,0.081,0.0819,0.725155,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.738579,0.72332,0.725391,0.734833,0.65165,0.585062,0.533226,0.495681,0.87825,0.797144,0.778373,0.778515,-999,0.073,0.506,1.202,1.176,0.014,0.128,0.146,0.54,0.059,1.654,1.97,0.594,70.868341,36.78537,-119.77302,100,1202,3
Fresno_2,3/5/13,Fresno - Garland,11.2125,64,64.009213,0.166428,0.117183,0.10291,0.09442,0.715548,0.1674,0.1176,0.1028,0.0967,0.096,0.0396,0.0218,0.0148,0.0714,0.078,0.081,0.0819,0.725155,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.738579,0.72332,0.725391,0.734833,0.65165,0.585062,0.533226,0.495681,0.87825,0.797144,0.778373,0.778515,-999,0.073,0.506,1.202,1.176,0.014,0.128,0.146,0.54,0.059,1.654,1.97,0.594,70.868341,36.78537,-119.77302,100,1202,3
Fresno_2,3/5/13,Fresno - Garland,11.2,64,64.009213,0.166428,0.117183,0.10291,0.09442,0.715548,0.1674,0.1176,0.1028,0.0967,0.096,0.0396,0.0218,0.0148,0.0714,0.078,0.081,0.0819,0.725155,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.738579,0.72332,0.725391,0.734833,0.65165,0.585062,0.533226,0.495681,0.87825,0.797144,0.778373,0.778515,-999,0.073,0.506,1.202,1.176,0.014,0.128,0.146,0.54,0.059,1.654,1.97,0.594,70.868341,36.78537,-119.77302,100,1202,3
Fresno_2,3/6/13,Fresno - Garland,3.5,65,65.009144,0.156355,0.111653,0.098647,0.091467,0.685735,0.1566,0.1121,0.0988,0.0938,0.0876,0.0369,0.0199,0.0134,0.0691,0.0753,0.0789,0.0804,0.685176,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.750456,0.722408,0.721011,0.72962,0.664992,0.588796,0.528999,0.486194,0.881446,0.791652,0.770483,0.770842,-999,0.072,0.604,1.362,1.123,0.011,0.138,0.156,0.51,0.06,1.706,2.058,0.622,70.631831,36.78537,-119.77302,100,1202,3
Fresno_2,3/6/13,Fresno - Garland,6.329167,65,65.009144,0.156355,0.111653,0.098647,0.091467,0.685735,0.1566,0.1121,0.0988,0.0938,0.0876,0.0369,0.0199,0.0134,0.0691,0.0753,0.0789,0.0804,0.685176,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.750456,0.722408,0.721011,0.72962,0.664992,0.588796,0.528999,0.486194,0.881446,0.791652,0.770483,0.770842,-999,0.072,0.604,1.362,1.123,0.011,0.138,0.156,0.51,0.06,1.706,2.058,0.622,70.631831,36.78537,-119.77302,100,1202,3
Fresno_2,3/6/13,Fresno - Garland,6.3,65,65.009144,0.156355,0.111653,0.098647,0.091467,0.685735,0.1566,0.1121,0.0988,0.0938,0.0876,0.0369,0.0199,0.0134,0.0691,0.0753,0.0789,0.0804,0.685176,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.750456,0.722408,0.721011,0.72962,0.664992,0.588796,0.528999,0.486194,0.881446,0.791652,0.770483,0.770842,-999,0.072,0.604,1.362,1.123,0.011,0.138,0.156,0.51,0.06,1.706,2.058,0.622,70.631831,36.78537,-119.77302,100,1202,3
Fresno_2,3/10/13,Fresno - Garland,11.6,69,69.6945425,0.153576,0.087186,0.068878,0.0607105,1.187537,0.1537,0.0878,0.06825,0.05985,0.1218,0.0514,0.0296,0.02045,0.0319,0.0364,0.03865,0.03935,1.19904,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.7081605,0.660886,0.6583605,0.6743085,0.6771215,0.5611455,0.47654,0.421016,0.855053,0.8150235,0.799447,0.7992565,-999,0.046,0.292,0.683,1.4535,0.0195,0.138,0.1505,0.4305,0.0265,1.5,2.033,0.816,63.4927465,36.78537,-119.77302,100,1202,3
Fresno_2,3/10/13,Fresno - Garland,15.316667,69,69.6945425,0.153576,0.087186,0.068878,0.0607105,1.187537,0.1537,0.0878,0.06825,0.05985,0.1218,0.0514,0.0296,0.02045,0.0319,0.0364,0.03865,0.03935,1.19904,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.7081605,0.660886,0.6583605,0.6743085,0.6771215,0.5611455,0.47654,0.421016,0.855053,0.8150235,0.799447,0.7992565,-999,0.046,0.292,0.683,1.4535,0.0195,0.138,0.1505,0.4305,0.0265,1.5,2.033,0.816,63.4927465,36.78537,-119.77302,100,1202,3
Fresno_2,3/10/13,Fresno - Garland,15.3,69,69.6945425,0.153576,0.087186,0.068878,0.0607105,1.187537,0.1537,0.0878,0.06825,0.05985,0.1218,0.0514,0.0296,0.02045,0.0319,0.0364,0.03865,0.03935,1.19904,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.7081605,0.660886,0.6583605,0.6743085,0.6771215,0.5611455,0.47654,0.421016,0.855053,0.8150235,0.799447,0.7992565,-999,0.046,0.292,0.683,1.4535,0.0195,0.138,0.1505,0.4305,0.0265,1.5,2.033,0.816,63.4927465,36.78537,-119.77302,100,1202,3
Fresno_2,3/11/13,Fresno - Garland,9.3,70,70.681771,0.120233,0.0678455,0.0550985,0.049526,1.163333,0.12045,0.06855,0.0549,0.0492,0.0916,0.03625,0.0209,0.01455,0.02885,0.03225,0.034,0.0347,1.1682675,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.6956705,0.6650895,0.6599255,0.6700265,0.6577025,0.5690635,0.4974615,0.4506145,0.838553,0.7811125,0.7642765,0.7634245,-999,0.0355,0.372,0.927,1.403,0.011,0.14,0.1545,0.4565,0.0245,1.588,2.115,0.7915,66.533273,36.78537,-119.77302,100,1202,3
Fresno_2,3/11/13,Fresno - Garland,9.7,70,70.681771,0.120233,0.0678455,0.0550985,0.049526,1.163333,0.12045,0.06855,0.0549,0.0492,0.0916,0.03625,0.0209,0.01455,0.02885,0.03225,0.034,0.0347,1.1682675,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.6956705,0.6650895,0.6599255,0.6700265,0.6577025,0.5690635,0.4974615,0.4506145,0.838553,0.7811125,0.7642765,0.7634245,-999,0.0355,0.372,0.927,1.403,0.011,0.14,0.1545,0.4565,0.0245,1.588,2.115,0.7915,66.533273,36.78537,-119.77302,100,1202,3
Fresno_2,3/11/13,Fresno - Garland,13.870833,70,70.681771,0.120233,0.0678455,0.0550985,0.049526,1.163333,0.12045,0.06855,0.0549,0.0492,0.0916,0.03625,0.0209,0.01455,0.02885,0.03225,0.034,0.0347,1.1682675,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.6956705,0.6650895,0.6599255,0.6700265,0.6577025,0.5690635,0.4974615,0.4506145,0.838553,0.7811125,0.7642765,0.7634245,-999,0.0355,0.372,0.927,1.403,0.011,0.14,0.1545,0.4565,0.0245,1.588,2.115,0.7915,66.533273,36.78537,-119.77302,100,1202,3
Fresno_2,3/11/13,Fresno - Garland,13.8,70,70.681771,0.120233,0.0678455,0.0550985,0.049526,1.163333,0.12045,0.06855,0.0549,0.0492,0.0916,0.03625,0.0209,0.01455,0.02885,0.03225,0.034,0.0347,1.1682675,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.6956705,0.6650895,0.6599255,0.6700265,0.6577025,0.5690635,0.4974615,0.4506145,0.838553,0.7811125,0.7642765,0.7634245,-999,0.0355,0.372,0.927,1.403,0.011,0.14,0.1545,0.4565,0.0245,1.588,2.115,0.7915,66.533273,36.78537,-119.77302,100,1202,3
Fresno_2,3/12/13,Fresno - Garland,12.8,71,71.7941504,0.1394642,0.0771124,0.060162,0.0515434,1.2417768,0.1399,0.07856,0.05994,0.0515,0.11294,0.04892,0.0287,0.0195,0.02698,0.02962,0.03124,0.03198,1.2470092,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.6921934,0.6705756,0.657192,0.6635124,0.6582936,0.607606,0.5472042,0.5045304,0.8657914,0.785326,0.7644532,0.7636186,-999,0.04,0.4718,1.2352,1.3858,0.0114,0.1614,0.1814,0.4832,0.0284,1.9656,2.617,0.7676,64.2333826,36.78537,-119.77302,100,1202,3
Fresno_2,3/12/13,Fresno - Garland,17.733333,71,71.7941504,0.1394642,0.0771124,0.060162,0.0515434,1.2417768,0.1399,0.07856,0.05994,0.0515,0.11294,0.04892,0.0287,0.0195,0.02698,0.02962,0.03124,0.03198,1.2470092,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.6921934,0.6705756,0.657192,0.6635124,0.6582936,0.607606,0.5472042,0.5045304,0.8657914,0.785326,0.7644532,0.7636186,-999,0.04,0.4718,1.2352,1.3858,0.0114,0.1614,0.1814,0.4832,0.0284,1.9656,2.617,0.7676,64.2333826,36.78537,-119.77302,100,1202,3
Fresno_2,3/12/13,Fresno - Garland,17.7,71,71.7941504,0.1394642,0.0771124,0.060162,0.0515434,1.2417768,0.1399,0.07856,0.05994,0.0515,0.11294,0.04892,0.0287,0.0195,0.02698,0.02962,0.03124,0.03198,1.2470092,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.6921934,0.6705756,0.657192,0.6635124,0.6582936,0.607606,0.5472042,0.5045304,0.8657914,0.785326,0.7644532,0.7636186,-999,0.04,0.4718,1.2352,1.3858,0.0114,0.1614,0.1814,0.4832,0.0284,1.9656,2.617,0.7676,64.2333826,36.78537,-119.77302,100,1202,3
Fresno_2,3/13/13,Fresno - Garland,19.656522,72,72.45822167,0.128840667,0.073938,0.057378333,0.048322,1.193729,0.129766667,0.075333333,0.057233333,0.048366667,0.108733333,0.052733333,0.033166667,0.023433333,0.021033333,0.0226,0.024033333,0.0249,1.203826667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.704331,0.6821,0.665275667,0.668177667,0.672299,0.634282333,0.58733,0.555347333,0.917699,0.805888667,0.781742,0.780736,-999,0.038333333,0.451666667,1.193,1.425333333,0.012333333,0.171666667,0.196666667,0.529333333,0.025666667,2.156333333,2.844333333,0.750666667,67.87574533,36.78537,-119.77302,100,1202,3
Fresno_2,3/13/13,Fresno - Garland,19.6,72,72.45822167,0.128840667,0.073938,0.057378333,0.048322,1.193729,0.129766667,0.075333333,0.057233333,0.048366667,0.108733333,0.052733333,0.033166667,0.023433333,0.021033333,0.0226,0.024033333,0.0249,1.203826667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.704331,0.6821,0.665275667,0.668177667,0.672299,0.634282333,0.58733,0.555347333,0.917699,0.805888667,0.781742,0.780736,-999,0.038333333,0.451666667,1.193,1.425333333,0.012333333,0.171666667,0.196666667,0.529333333,0.025666667,2.156333333,2.844333333,0.750666667,67.87574533,36.78537,-119.77302,100,1202,3
Fresno_2,4/1/13,Fresno - Garland,4.5,91,91.706088,0.094919,0.069297,0.056858,0.043696,0.752571,0.0966,0.0679,0.0542,0.0478,0.0667,0.0345,0.0189,0.0122,0.0299,0.0334,0.0352,0.0356,0.848127,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.717311,0.679788,0.693403,0.705037,0.672544,0.591972,0.541425,0.501916,0.834757,0.779735,0.779352,0.775747,-999,0.033,0.412,0.985,1.317,0.009,0.142,0.162,0.515,0.024,1.511,1.972,0.749,53.167554,36.78537,-119.77302,100,1202,3
Fresno_2,4/1/13,Fresno - Garland,6.241667,91,91.706088,0.094919,0.069297,0.056858,0.043696,0.752571,0.0966,0.0679,0.0542,0.0478,0.0667,0.0345,0.0189,0.0122,0.0299,0.0334,0.0352,0.0356,0.848127,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.717311,0.679788,0.693403,0.705037,0.672544,0.591972,0.541425,0.501916,0.834757,0.779735,0.779352,0.775747,-999,0.033,0.412,0.985,1.317,0.009,0.142,0.162,0.515,0.024,1.511,1.972,0.749,53.167554,36.78537,-119.77302,100,1202,3
Fresno_2,4/1/13,Fresno - Garland,6.2,91,91.706088,0.094919,0.069297,0.056858,0.043696,0.752571,0.0966,0.0679,0.0542,0.0478,0.0667,0.0345,0.0189,0.0122,0.0299,0.0334,0.0352,0.0356,0.848127,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.717311,0.679788,0.693403,0.705037,0.672544,0.591972,0.541425,0.501916,0.834757,0.779735,0.779352,0.775747,-999,0.033,0.412,0.985,1.317,0.009,0.142,0.162,0.515,0.024,1.511,1.972,0.749,53.167554,36.78537,-119.77302,100,1202,3
Fresno_2,4/2/13,Fresno - Garland,7.491667,92,92.644676,0.074418,0.050394,0.041866,0.035312,0.853588,0.0746,0.0504,0.0414,0.0363,0.0539,0.027,0.0172,0.0122,0.0207,0.0234,0.0241,0.0241,0.87214,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.697309,0.666266,0.671413,0.680031,0.656319,0.585578,0.543339,0.515279,0.819395,0.76225,0.76443,0.762963,-999,0.018,0.247,0.466,1.183,0.008,0.129,0.149,0.561,0.01,1.03,1.199,0.572,69.754047,36.78537,-119.77302,100,1202,3
Fresno_2,4/2/13,Fresno - Garland,7.4,92,92.644676,0.074418,0.050394,0.041866,0.035312,0.853588,0.0746,0.0504,0.0414,0.0363,0.0539,0.027,0.0172,0.0122,0.0207,0.0234,0.0241,0.0241,0.87214,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.697309,0.666266,0.671413,0.680031,0.656319,0.585578,0.543339,0.515279,0.819395,0.76225,0.76443,0.762963,-999,0.018,0.247,0.466,1.183,0.008,0.129,0.149,0.561,0.01,1.03,1.199,0.572,69.754047,36.78537,-119.77302,100,1202,3
Fresno_2,4/23/13,Fresno - Garland,9,113,113.7120742,0.165063,0.1183242,0.1048632,0.0939796,0.678757,0.1663,0.11836,0.1041,0.09806,0.09608,0.04206,0.02468,0.01728,0.07026,0.0763,0.07944,0.0808,0.6997196,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.7144542,0.6824714,0.6899172,0.698348,0.6011456,0.5135336,0.4722006,0.4482092,0.8962624,0.7792908,0.7599326,0.7532206,-999,0.0872,0.4846,1.4566,1.3462,0.0164,0.1116,0.1246,0.5048,0.071,1.9946,2.5554,0.6906,62.25412,36.78537,-119.77302,100,1202,3
Fresno_2,4/23/13,Fresno - Garland,13.856522,113,113.7120742,0.165063,0.1183242,0.1048632,0.0939796,0.678757,0.1663,0.11836,0.1041,0.09806,0.09608,0.04206,0.02468,0.01728,0.07026,0.0763,0.07944,0.0808,0.6997196,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.7144542,0.6824714,0.6899172,0.698348,0.6011456,0.5135336,0.4722006,0.4482092,0.8962624,0.7792908,0.7599326,0.7532206,-999,0.0872,0.4846,1.4566,1.3462,0.0164,0.1116,0.1246,0.5048,0.071,1.9946,2.5554,0.6906,62.25412,36.78537,-119.77302,100,1202,3
Fresno_2,4/23/13,Fresno - Garland,13.8,113,113.7120742,0.165063,0.1183242,0.1048632,0.0939796,0.678757,0.1663,0.11836,0.1041,0.09806,0.09608,0.04206,0.02468,0.01728,0.07026,0.0763,0.07944,0.0808,0.6997196,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.7144542,0.6824714,0.6899172,0.698348,0.6011456,0.5135336,0.4722006,0.4482092,0.8962624,0.7792908,0.7599326,0.7532206,-999,0.0872,0.4846,1.4566,1.3462,0.0164,0.1116,0.1246,0.5048,0.071,1.9946,2.5554,0.6906,62.25412,36.78537,-119.77302,100,1202,3
Fresno_2,4/24/13,Fresno - Garland,10.8,114,114.4252879,0.182625143,0.123423429,0.106679714,0.095897857,0.801895714,0.184171429,0.123714286,0.106471429,0.098914286,0.112414286,0.046328571,0.026114286,0.017442857,0.071757143,0.077428571,0.080342857,0.081528571,0.817132143,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.724169143,0.687457571,0.693251429,0.702962,0.612443857,0.510615571,0.456902,0.425398857,0.939002,0.799348857,0.773848,0.764419286,-999,0.098857143,0.522285714,1.595428571,1.336,0.017857143,0.115714286,0.128142857,0.474285714,0.081285714,2.210428571,2.776571429,0.652428571,66.282212,36.78537,-119.77302,100,1202,3
Fresno_2,4/24/13,Fresno - Garland,15.745833,114,114.4252879,0.182625143,0.123423429,0.106679714,0.095897857,0.801895714,0.184171429,0.123714286,0.106471429,0.098914286,0.112414286,0.046328571,0.026114286,0.017442857,0.071757143,0.077428571,0.080342857,0.081528571,0.817132143,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.724169143,0.687457571,0.693251429,0.702962,0.612443857,0.510615571,0.456902,0.425398857,0.939002,0.799348857,0.773848,0.764419286,-999,0.098857143,0.522285714,1.595428571,1.336,0.017857143,0.115714286,0.128142857,0.474285714,0.081285714,2.210428571,2.776571429,0.652428571,66.282212,36.78537,-119.77302,100,1202,3
Fresno_2,4/24/13,Fresno - Garland,15.7,114,114.4252879,0.182625143,0.123423429,0.106679714,0.095897857,0.801895714,0.184171429,0.123714286,0.106471429,0.098914286,0.112414286,0.046328571,0.026114286,0.017442857,0.071757143,0.077428571,0.080342857,0.081528571,0.817132143,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.724169143,0.687457571,0.693251429,0.702962,0.612443857,0.510615571,0.456902,0.425398857,0.939002,0.799348857,0.773848,0.764419286,-999,0.098857143,0.522285714,1.595428571,1.336,0.017857143,0.115714286,0.128142857,0.474285714,0.081285714,2.210428571,2.776571429,0.652428571,66.282212,36.78537,-119.77302,100,1202,3
Fresno_2,4/25/13,Fresno - Garland,7.8,115,115.4572918,0.210754875,0.147885625,0.12684475,0.114008125,0.749550875,0.21275,0.1484125,0.1266875,0.1167625,0.130275,0.0593,0.0341375,0.0228625,0.0824625,0.089125,0.0925625,0.0939,0.7654405,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.72371225,0.68204875,0.684232625,0.692962125,0.620671375,0.5201625,0.46846225,0.4376,0.9072915,0.790215375,0.763300125,0.754438,-999,0.111375,0.49125,1.49525,1.3695,0.023125,0.116625,0.12975,0.485125,0.0885,2.13025,2.720625,0.679375,64.6633035,36.78537,-119.77302,100,1202,3
Fresno_2,4/25/13,Fresno - Garland,10.925,115,115.4572918,0.210754875,0.147885625,0.12684475,0.114008125,0.749550875,0.21275,0.1484125,0.1266875,0.1167625,0.130275,0.0593,0.0341375,0.0228625,0.0824625,0.089125,0.0925625,0.0939,0.7654405,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.72371225,0.68204875,0.684232625,0.692962125,0.620671375,0.5201625,0.46846225,0.4376,0.9072915,0.790215375,0.763300125,0.754438,-999,0.111375,0.49125,1.49525,1.3695,0.023125,0.116625,0.12975,0.485125,0.0885,2.13025,2.720625,0.679375,64.6633035,36.78537,-119.77302,100,1202,3
Fresno_2,4/25/13,Fresno - Garland,10.9,115,115.4572918,0.210754875,0.147885625,0.12684475,0.114008125,0.749550875,0.21275,0.1484125,0.1266875,0.1167625,0.130275,0.0593,0.0341375,0.0228625,0.0824625,0.089125,0.0925625,0.0939,0.7654405,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.72371225,0.68204875,0.684232625,0.692962125,0.620671375,0.5201625,0.46846225,0.4376,0.9072915,0.790215375,0.763300125,0.754438,-999,0.111375,0.49125,1.49525,1.3695,0.023125,0.116625,0.12975,0.485125,0.0885,2.13025,2.720625,0.679375,64.6633035,36.78537,-119.77302,100,1202,3
Fresno_2,4/26/13,Fresno - Garland,7.8,116,116.4571846,0.184873375,0.128523625,0.10998775,0.098251875,0.771554,0.1862,0.129,0.1098375,0.1010375,0.1168375,0.052925,0.0306875,0.020975,0.06935,0.0761,0.0791625,0.080075,0.783366875,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.713205625,0.679755375,0.68638375,0.695862125,0.627064375,0.539540375,0.49448575,0.466451375,0.8781485,0.779749875,0.76214425,0.756635,-999,0.083875,0.436625,1.27425,1.390375,0.019125,0.1195,0.13425,0.5115,0.064875,1.86525,2.443,0.72975,64.66846663,36.78537,-119.77302,100,1202,3
Fresno_2,4/26/13,Fresno - Garland,11.65,116,116.4571846,0.184873375,0.128523625,0.10998775,0.098251875,0.771554,0.1862,0.129,0.1098375,0.1010375,0.1168375,0.052925,0.0306875,0.020975,0.06935,0.0761,0.0791625,0.080075,0.783366875,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.713205625,0.679755375,0.68638375,0.695862125,0.627064375,0.539540375,0.49448575,0.466451375,0.8781485,0.779749875,0.76214425,0.756635,-999,0.083875,0.436625,1.27425,1.390375,0.019125,0.1195,0.13425,0.5115,0.064875,1.86525,2.443,0.72975,64.66846663,36.78537,-119.77302,100,1202,3
Fresno_2,4/26/13,Fresno - Garland,11.6,116,116.4571846,0.184873375,0.128523625,0.10998775,0.098251875,0.771554,0.1862,0.129,0.1098375,0.1010375,0.1168375,0.052925,0.0306875,0.020975,0.06935,0.0761,0.0791625,0.080075,0.783366875,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.713205625,0.679755375,0.68638375,0.695862125,0.627064375,0.539540375,0.49448575,0.466451375,0.8781485,0.779749875,0.76214425,0.756635,-999,0.083875,0.436625,1.27425,1.390375,0.019125,0.1195,0.13425,0.5115,0.064875,1.86525,2.443,0.72975,64.66846663,36.78537,-119.77302,100,1202,3
